District,Season,Crop Name,Area,N,P,K,ph,Avg Temp,Min Temp,Max Temp,Avg Humidity,Min Relative Humidity,Max Relative Humidity,Rainfall,Production,Crop_Label_22,_orig_id,Season_enc,District_enc,Crop_enc,Crop_22_enc,Production_log
Manikganj,Rabi,Banana,6250.702877943593,99.78271528791323,80.83604004223352,50.453888737184805,5.990946073998123,25.12551245603393,15.011495033141474,35.05248457690078,79.01951595245924,84.77355374208152,75.15091512601283,163.805457457944,6957.507555135476,banana,227,2,35,3,0,8.847720298601285
Meherpur,Rabi,Banana,0.0,101.47288392541051,80.09826978406696,47.55409521107202,5.971410094927429,24.6213572568216,15.567051898683268,34.63789433989073,81.68391027269695,85.68240100352746,75.38590577356669,126.53974706338664,42227.94948757558,banana,228,2,36,3,0,10.650861271643572
Moulvibazar,Rabi,Banana,6656.544416048105,99.42586664370276,82.75869140865848,51.07952726992493,5.97998864703638,24.92924174872904,14.96034820752078,35.43447557322321,80.56249950072109,85.35214836023849,75.28948570427785,336.1673999704889,5045.43311239352,banana,229,2,37,3,0,8.526436958334367
Mymensingh,Rabi,Banana,0.0,97.31409470864214,81.35294311460375,49.7129566984452,5.990333398369347,24.905667423235805,15.047697677351502,35.29288798253859,79.6973923277863,84.45359388176652,75.13457051328838,187.5384966520122,45043.39994764756,banana,231,2,39,3,0,10.715403947821267
Naogaon,Rabi,Banana,0.0,97.69697188115488,82.019091336958,51.23955979197704,5.972189402382696,24.72062161982548,15.086557855589833,35.41075028743982,79.41513920660151,85.62135118533308,74.19770516109686,119.24015759690587,9385.208718549004,banana,232,2,40,3,0,9.146996733327342
Narsingdi,Rabi,Banana,5076.683363052426,98.96932755335638,83.51859081478514,51.89492406481101,5.95805474030838,24.67431199751493,15.109607099101051,34.6707416687639,79.59975777602256,84.20102464404835,74.91270362950362,169.36377107938867,4032.8699452500514,banana,235,2,43,3,0,8.30248147834399
Natore,Rabi,Banana,0.0,98.46748967824998,81.89339626765107,49.670981129828206,5.977592669764421,25.26271089531295,14.720824979421645,34.76655027153833,80.06952241361276,85.72000647393544,74.98718284325604,133.41978763601634,11393.610270959976,banana,236,2,44,3,0,9.340895739336222
Panchagar,Rabi,Banana,4888.195597109263,100.89654524278114,81.64542616512146,48.39868685690732,5.965518356740565,25.190457051349615,14.66608029882159,34.86385215895227,78.46268152368911,85.7656269601456,77.37020519590222,159.4102029905578,29227.50150384791,banana,241,2,49,3,0,10.28289959110002
Patuakhali,Rabi,Banana,0.0,100.1048583439636,81.25906473660167,51.07226085837976,5.985646525609977,25.293960061565745,15.019515721670707,34.961691504951105,79.39971816303694,85.49678849335604,73.25293128047495,209.1810032895166,3055.048722571931,banana,242,2,50,3,0,8.024878093409296
Pirojpur,Rabi,Banana,5471.429027471464,98.77005735036822,80.715270892864,49.33685118687637,5.9868026578262015,24.6713663894376,15.001371608423836,34.59422770276423,79.78263043246548,85.39597232476017,74.15458929701889,167.1341159379026,9501.478383200036,banana,243,2,51,3,0,9.159307926006834
Rajshahi,Rabi,Banana,15772.011551091044,102.69019609895456,82.9575060655462,49.34172046253193,5.9801369798948345,25.026360967656014,15.099105006137345,34.563149710012105,78.53188611895729,83.93623277865704,74.04750215700314,123.91629089986964,52086.149393016174,banana,245,2,53,3,0,10.860673544592455
Rangamati,Rabi,Banana,9711.69524484657,98.38403809412732,83.03841391946801,50.72535818594011,5.9780313094607065,24.96167078065432,15.053200214518217,34.94770918627068,79.65884842703043,85.95828829411982,74.62095561066168,208.80674530574015,43141.20211519872,banana,246,2,54,3,0,10.67225696442614
Rangpur,Rabi,Banana,10945.125999739714,102.34481948710196,81.6778702528543,47.56936400625249,5.990903840796927,24.730220212383536,15.257025685540944,35.41584726031072,79.93758344989195,85.82634705931778,73.93427895248168,176.76252587865383,9376.235236499204,banana,247,2,55,3,0,9.146040247646416
Satkhira,Rabi,Banana,6601.786407815007,103.2788281716911,80.65929160536379,49.90780347965372,5.971536711901589,24.96450775629817,15.044697463564566,35.117956026226004,79.46871295803437,84.2963813095874,75.56370643490096,142.08870189380383,11050.830856567058,banana,248,2,56,3,0,9.310351381598204
Shariatpur,Rabi,Banana,0.0,100.88714057368864,77.41742161593957,50.15243702049625,5.961486223476846,24.97289078757655,15.501588338498305,35.169996631756725,79.973995581651,85.14765196930335,75.0624917090651,153.0375210606029,8661.147070484501,banana,249,2,57,3,0,9.06671790044416
Sirajganj,Rabi,Banana,0.0,99.78428621322516,85.13798419533657,50.095369408335685,5.9617952595989285,24.96172707925839,15.464288713582713,34.47939512163896,79.59704993303255,84.2599850201972,75.19883919582067,136.87542595476137,4695.0499709745945,banana,251,2,59,3,0,8.454477002629892
Sunamganj,Rabi,Banana,4103.70923338713,101.96410496964052,79.95899177981607,53.49304784308498,5.969773733083681,25.23959758451717,15.008039530411253,35.13395395888384,78.71637721273362,83.97974635233751,74.42847780171127,333.19269940549765,6731.829241349272,banana,252,2,60,3,0,8.814750726772504
Sylhet,Rabi,Banana,6235.05991538306,99.45865091882834,79.02916188831678,48.738444317530224,5.985854002967015,25.069901211763582,14.476160957913152,35.18530097441449,81.57191874866064,85.19973843722049,74.360512217899,332.1759235472101,325.5963532258561,banana,253,2,61,3,0,5.788725014600958
Tangail,Rabi,Banana,15922.547191473725,105.6169741904919,83.00220647507966,50.63358797320926,5.984580097466661,25.214697574680105,14.306054641329744,34.831028700601046,79.55472649100768,84.88290351007115,76.06402708314002,154.96179393813662,69831.75916163699,banana,254,2,62,3,0,11.153858507613354
Thakurgaon,Rabi,Banana,0.0,98.45054527170257,84.72555974791786,49.28826815925694,5.977759758067776,24.680401565515517,14.836842079944994,35.224155538778895,79.81112476727793,84.67268270293951,75.09166979760697,152.28306327489676,1464.401302509069,banana,255,2,63,3,0,7.28988441056747
Bandarban,Kharif 2,Barbati,0.0,22.870822072771333,70.50510564733801,20.390912043823118,5.763449858995448,24.88885981885299,20.261615910885595,30.412764749617438,71.49464431639632,84.94830796305195,60.07955380204295,242.7504652126318,3192.6580823488807,kidneybeans,257,1,1,4,5,8.068922273060004
Barguna,Kharif 2,Barbati,2647.0651850530644,17.05126372162375,68.28613608349153,19.4058063100078,5.748533184233073,25.126939333197125,19.74200466036386,29.98738883849766,72.67687344948506,85.22984329397528,60.07059640263167,200.60794452803117,11100.058296838317,kidneybeans,258,1,2,4,5,9.314795724813166
Barishal,Kharif 2,Barbati,0.0,21.220753069115144,63.76057592266582,20.21284110900638,5.742253564617711,25.053219714440758,19.8185346513591,30.17000598746154,72.14106265618,85.88155181320623,58.82561565564581,175.04268035254248,12452.900472262025,kidneybeans,259,1,3,4,5,9.429789143772235
Bogura,Kharif 2,Barbati,0.0,20.027547220373457,67.16492191633054,19.434130101967074,5.75260163204239,25.35915690888321,19.54423687624468,30.217067011182014,72.90706353190053,85.57413653560536,62.07363648814225,144.24666213517833,4981.674733295309,kidneybeans,261,1,5,4,5,8.513722120874002
Chandpur,Kharif 2,Barbati,11399.464584435247,20.259104162521872,67.12950640939225,18.667784423586284,5.747271083788851,24.99242292130581,20.18979272175283,30.215389840988053,73.78713855026724,84.49213350545074,61.4012472750722,173.87370442219824,11166.67032793616,kidneybeans,263,1,7,4,5,9.32077830521976
Chapai Nawabganj,Kharif 2,Barbati,11831.43950812497,23.98867304278135,67.66468503956524,20.584026050631586,5.764147672949134,24.942339352745613,19.78054568950249,30.212732065142436,72.34361979663691,84.50893313232461,60.11686313015207,122.80752981151592,9601.46164667781,kidneybeans,264,1,8,4,5,9.169774766114484
Chattogram,Kharif 2,Barbati,0.0,17.915463671960378,66.24449687907074,19.92855946207318,5.731626791697613,24.609799656032187,20.095252312142417,29.63299755437896,72.0857007515814,85.63879724269505,60.24496190337579,246.5846248771772,11213.8783595107,kidneybeans,265,1,9,4,5,9.324996600663718
CoxsBazar,Kharif 2,Barbati,3644.975619504057,20.053185833329152,68.45535717749027,19.980048417618267,5.740226668249509,24.63737082737022,19.8301454906419,29.86387266674204,72.91049037203847,83.76447134336817,58.43052539124428,304.6156327027902,15691.470799039078,kidneybeans,267,1,11,4,5,9.66093630936721
Cumilla,Kharif 2,Barbati,9909.8325977191,19.34525188000011,65.68960284584347,21.690371279967767,5.750084940646278,24.87955913052765,19.721345197124364,29.95285740048916,72.50769455135507,85.72306554796457,58.776618819796575,182.74406595497817,7994.875054186815,kidneybeans,268,1,12,4,5,8.986681069458536
Dinajpur,Kharif 2,Barbati,0.0,15.574367015916888,64.53773413010275,18.50666365321556,5.734690577234557,25.38639003397171,20.658096681225526,29.878358682064626,71.59338696483005,85.01532156669468,61.40041640922438,160.91790231071244,1761.3887697524765,kidneybeans,270,1,14,4,5,7.474425423334647
Feni,Kharif 2,Barbati,2862.772635950182,21.570865741867788,71.14017220196985,20.652569052092733,5.743614074420208,25.03415339685238,20.059106331149124,29.58766170538907,72.94664611306361,85.20109323331948,60.42083411426598,250.1357646004472,5843.991421523392,kidneybeans,272,1,16,4,5,8.673340406244423
Gaibandha,Kharif 2,Barbati,0.0,21.90777712712137,65.51247525291791,18.658158438642943,5.774067252982731,24.83199996896431,20.124770540462205,29.18183637484187,73.17855018386541,84.35829654259165,59.2437959399779,179.6332504017156,4235.914080145575,kidneybeans,273,1,17,4,5,8.351590471956369
Habiganj,Kharif 2,Barbati,18536.05097664336,25.650214045885736,68.78532482082505,20.25785187438323,5.73978610550536,25.143228963161224,19.51498618452328,29.75731793497213,73.43633573811407,85.13150716495662,60.87466428568464,327.564142362252,7949.646568595352,kidneybeans,276,1,20,4,5,8.981008533724387
Jamalpur,Kharif 2,Barbati,0.0,22.055582286008228,67.42969086658874,19.46986724958237,5.725692730803474,24.907845933479365,20.17020806120801,29.71498522661092,73.12965454332652,85.44552962711981,59.96768041977136,175.99204723712924,3773.661589609552,kidneybeans,277,1,21,4,5,8.236066012528218
Jhallokati,Kharif 2,Barbati,0.0,20.9797152926636,66.4059873449072,21.552878770790752,5.716383636920093,24.96182275871378,20.36053870518836,30.033937283543043,71.92378491369202,85.90693530300042,60.55905926645868,173.77621749478385,8275.01402942277,kidneybeans,279,1,23,4,5,9.021116734057662
Khagrachari,Kharif 2,Barbati,258.0166995048793,20.501037019679785,64.88269312322666,21.726074208174797,5.744304191679845,25.4018653762356,19.895034566912123,30.11514968067072,72.81170845943113,84.78999205035937,60.556031325259376,206.51340443162644,8752.931875167345,kidneybeans,282,1,26,4,5,9.077258235582947
Kurigram,Kharif 2,Barbati,292.29764838764714,19.104634973291148,65.25480231749438,21.557856952344512,5.741690983030156,25.07770781153142,19.899793679874996,29.67807006541803,72.81910653913279,83.95854871147857,57.96090019204975,176.5104215386215,2447.6384272073783,kidneybeans,285,1,29,4,5,7.803287405058851
Lakshmipur,Kharif 2,Barbati,0.0,20.88257694242905,70.29593007302495,22.242216039618363,5.751458447113642,25.10991518857356,20.2151296075266,30.16619658915902,72.32726609864561,83.2106102031658,60.16267559811168,175.4321652913229,3205.2086204807592,kidneybeans,287,1,31,4,5,8.072844402942858
Lalmonirhat,Kharif 2,Barbati,0.0,26.08066815779445,66.40502962527738,17.79497801342884,5.753503183523831,25.02980660324504,19.95623277776069,29.800418575061297,71.72835171148066,84.46964341129558,60.77642530106373,178.62877755135528,18232.71590274861,kidneybeans,288,1,32,4,5,9.811027681391057
Madaripur,Kharif 2,Barbati,0.0,21.71237078516372,67.73039100401714,17.707705745819474,5.741609843843488,25.16404213085087,19.916364167654763,29.92712847817709,72.76348409011682,86.53229448132343,60.25726850208207,161.3280028219039,14213.831177776176,kidneybeans,289,1,33,4,5,9.562041147671007
Munshiganj,Kharif 2,Barbati,9090.592269867158,20.45367992869617,66.12713650298512,21.378905264407123,5.757449397170686,24.850957887379867,19.420963384194145,29.939781917700188,72.75989356395645,84.27731253848812,61.68632224484338,173.61178686172096,13156.479538061883,kidneybeans,294,1,38,4,5,9.484745662072774
Mymensingh,Kharif 2,Barbati,0.0,23.22138334696301,66.916330883822,20.585633810024152,5.752310121063621,24.717949502586823,19.56884637228196,30.244589449684064,72.26165541652377,84.54897986816009,59.568136085499525,183.98264096160045,14763.6693670179,kidneybeans,295,1,39,4,5,9.599992400904464
Naogaon,Kharif 2,Barbati,18623.88769126504,21.1968629654306,69.40499547607881,20.13471768882444,5.735718396653459,24.6890380939942,19.46647836120327,30.045926775660007,73.75326300367858,84.98160447084007,61.03491825467943,121.86823656509276,23738.2424324799,kidneybeans,296,1,40,4,5,10.07488475663848
Natore,Kharif 2,Barbati,0.0,19.526044858807683,67.22425351341973,19.76929637139041,5.751085288448775,24.74567779502066,20.444456854246955,29.99275931745989,72.55790449228293,85.53176179490872,59.61265633455592,129.59197446456673,722.915215225755,kidneybeans,300,1,44,4,5,6.584674279486493
Netrokona,Kharif 2,Barbati,299.74156240400634,23.28651923679123,68.24007214402363,18.73513122591862,5.735164404143989,24.757632755905306,19.90170973649452,30.403266484450967,72.18901631901826,84.72290822480385,60.57079840149561,182.35975704275856,15428.238585343082,kidneybeans,301,1,45,4,5,9.644019597758758
Nilphamari,Kharif 2,Barbati,0.0,20.81305993622701,65.40244197756782,19.795454336204106,5.755123735850124,25.090853183702546,20.2689685049844,30.290076640839438,73.43406116204052,86.5012087267371,60.36999288720296,177.22791996689455,7738.000094493811,kidneybeans,302,1,46,4,5,8.95402777148054
Pabna,Kharif 2,Barbati,0.0,19.081438663543057,66.02990856182215,18.332700323776336,5.782323306633721,25.08903099181154,19.43598236850225,30.089877050000105,72.68088674547174,84.95223368643707,60.43947407798156,119.38269960208982,206.4079506656758,kidneybeans,304,1,48,4,5,5.334687629996418
Pirojpur,Kharif 2,Barbati,0.0,20.852279282013477,68.09518644685097,21.014899334128057,5.747882378140494,25.17409645049708,20.124076548041717,29.83960637180081,73.0226709528361,84.67980443081164,59.79472105085109,175.09629264547914,5242.9592147079375,kidneybeans,307,1,51,4,5,8.564832067337697
Rajbari,Kharif 2,Barbati,21354.35369981249,24.32337695105936,65.42646968142985,20.870292250359,5.748808056764211,24.92553926463682,19.859630551238965,29.98195331552288,73.03524453663537,85.12107301615214,60.75022764414924,151.42524915701617,17382.370892801617,kidneybeans,308,1,52,4,5,9.763269332418202
Rajshahi,Kharif 2,Barbati,1510.980345463131,17.49906628497005,66.68608843733035,21.359689361874995,5.7458432613423485,25.078686309139687,19.559323154987062,30.19021093877862,72.68418272182349,85.67745483976016,62.377437681973845,124.65153129664492,1118.3587399146231,kidneybeans,309,1,53,4,5,7.020511246670051
Rangamati,Kharif 2,Barbati,2514.48462213967,21.046673892883643,66.70676492363415,19.36508112932811,5.768748577963407,24.744278852672792,20.092922654363548,29.777519688597312,73.03573651541373,84.23073063861679,59.31876060542526,205.5148854788966,22606.683820670183,kidneybeans,310,1,54,4,5,10.026045119541225
Rangpur,Kharif 2,Barbati,0.0,24.75000084552304,68.31366412108535,20.633843772733083,5.74288795599952,25.318082621205004,20.462382567884998,29.695591440690745,73.51627481998074,85.43663937920182,60.952781969849454,175.44204501219005,18038.5752389064,kidneybeans,311,1,55,4,5,9.800323247824249
Satkhira,Kharif 2,Barbati,0.0,18.09509004624913,69.7253978709867,18.579456751421446,5.765842232761853,25.3833622702418,19.64929539420952,30.27261666705457,72.92205898521291,85.24841888525906,60.01330014063918,138.61495808485975,11712.06169844775,kidneybeans,312,1,56,4,5,9.368459882574806
Shariatpur,Kharif 2,Barbati,0.0,19.815478423073515,66.83799420013094,19.3145661205274,5.748801393279165,25.040479885514724,20.060908409654225,29.56899875920776,71.14443270824313,84.41186209693718,60.09638394591382,159.333242067834,1060.9129170289866,kidneybeans,313,1,57,4,5,6.967827199408694
Thakurgaon,Kharif 2,Barbati,0.0,14.08933921324037,68.11015576446239,21.34596880345229,5.739700071627639,24.966288606446188,19.8148295782295,30.33559162402628,72.2837079085774,84.45903259259937,59.60946333660396,147.92743258756164,4182.332790263519,kidneybeans,319,1,63,4,5,8.338863526074327
Bagerhat,Kharif 1,Beans,0.0,19.66355040287557,66.31052777899664,18.87688614533276,5.715807934960496,15.998141151196428,9.643754166377454,22.866953718268466,67.90869002256214,76.84620093258962,59.55339228597851,145.58485322689918,1697.6154567691656,kidneybeans,320,0,0,5,5,7.437568761015543
