District,Season,Crop Name,Area,N,P,K,ph,Avg Temp,Min Temp,Max Temp,Avg Humidity,Min Relative Humidity,Max Relative Humidity,Rainfall,AP Ratio,Transplant,Growth,Harvest,Production,Crop_Label_22,_orig_id
Shariatpur,Rabi,Maize 2,0.0,78.72260455477785,47.57870751075788,17.652880985173045,6.254532758240577,20.376055198050363,14.156041449435067,26.703448880809407,59.37570842278959,70.68309370008163,49.98551202605063,150.82126515319737,3.583850255263123,Dec,Jan  to  March,April,2581.272236690563,maize,1145
Sherpur,Rabi,Maize 2,196.3276788147234,77.58285767761281,47.84093701473055,19.337752320176666,6.240670315018544,20.748626481425795,14.602312829941672,26.85856006520182,59.54345235793207,69.80983056049713,50.937440659901455,175.30898092388998,2.469361075049882,Dec,Jan  to  March,April,20507.63525451219,maize,1146
Sirajganj,Rabi,Maize 2,24597.365198787695,75.51730079617596,50.27858703453853,18.96932832439175,6.262953666526375,20.55052583114525,14.042783623952346,27.15920211768519,60.61409221087118,69.79827211839796,49.05674302083428,145.8938712286805,3.812227118175668,Dec,Jan  to  March,April,88961.42476669453,maize,1147
Sunamganj,Rabi,Maize 2,12598.666191211903,78.97906885525116,50.353215276255426,22.048603886394034,6.228573456197246,20.332272987524192,14.057414328858343,26.813785558382744,59.48453796946748,69.43236148251982,50.992790829908564,330.44612483190525,2.1697899354606496,Dec,Jan  to  March,April,0.0,maize,1148
Sylhet,Rabi,Maize 2,0.0,80.0940379532195,51.98099897738905,19.408532662417958,6.261211317394143,20.420434530240158,14.35342575127325,27.290736529518142,60.7440517796534,70.51357997147093,50.445460427968186,333.0372480737741,2.224102337969343,Dec,Jan  to  March,April,0.0,maize,1149
Tangail,Rabi,Maize 2,19726.652087971663,80.36012233489453,49.737253135372754,20.26881797662694,6.256856086578114,20.81287245729515,14.463096979155985,27.439770799947723,60.83883446130828,68.77422316992342,50.12085546575712,153.70296553019824,2.9730761687322174,Dec,Jan  to  March,April,24162.01753411725,maize,1150
Thakurgaon,Rabi,Maize 2,67180.53023209964,83.53881555900405,50.83081857994206,20.061593282781022,6.236068082139786,20.660494137799837,14.399169886775251,26.828660734861206,60.125356671286134,70.28381307709502,48.6925754825405,149.5455854985604,3.0621267932713914,Dec,Jan  to  March,April,218447.91845154855,maize,1151
Bagerhat,Kharif 1,Malta,0.0,17.37173820161979,15.48220868527509,8.198987008387688,7.023016415043477,27.276343480224174,19.976935177793713,34.83500342297721,84.66816328262989,89.76231137532638,81.81490532984621,138.58842296492278,2.181630247287037,June,June to August,August to September,29597.23951131071,orange,1152
Bandarban,Kharif 1,Malta,0.0,15.068660582365824,14.415718128604103,10.38369050641091,7.005427922926836,27.534532804619413,20.21944553552746,35.269792180589334,84.25942266382191,88.81793426255929,79.06467455503133,242.9143197538402,0.0,June,June to August,August to September,0.0,orange,1153
Barguna,Kharif 1,Malta,4726.168704966512,21.82992299313876,17.467560481893116,10.052739002269456,7.026285830222214,27.531402431760824,20.30550921307496,35.09303254388073,84.35539158448587,90.20200812251733,78.89786547828683,212.8103629937435,2.848457420033711,June,June to August,August to September,8383.779104911673,orange,1154
Barishal,Kharif 1,Malta,13941.348305101652,16.87767151714248,16.259031257799126,12.026390327792095,6.998009220385615,27.671172569684476,20.017698241494386,34.560748322049214,85.49935420653789,89.80453804096845,80.5274331160035,173.1644516655215,0.48883404634059807,June,June to August,August to September,0.0,orange,1155
Bhola,Kharif 1,Malta,0.0,16.97274539397737,19.078049472243464,9.29667381063415,7.026462558449661,27.243703458750158,19.75612753754518,34.75132876949733,85.61107297218948,90.29469716328256,80.92348438050342,193.16964733652438,2.6630765017753166,June,June to August,August to September,1411.6278285614644,orange,1156
Bogura,Kharif 1,Malta,0.0,20.83502522776257,15.96911027543402,10.811842962191463,6.991012301185534,27.397163387501394,19.71164798614912,35.045924093298055,84.75176496934613,89.62755142682671,79.92450023064059,141.31231850781202,1.0992595127647893,June,June to August,August to September,17551.708331917333,orange,1157
Brahmanbaria,Kharif 1,Malta,10268.912711534085,20.28604960261231,15.621686167570328,10.757032896948816,7.0264830620992065,27.72963430227617,20.108327153342817,35.58718609556681,85.11900364788521,88.95562950705826,79.33320871530097,181.36753637473078,1.7763474034031816,June,June to August,August to September,3761.6512952622356,orange,1158
Chandpur,Kharif 1,Malta,0.0,18.136876213957155,16.101461673083865,8.920532999735933,7.003336344680038,27.672883380746644,20.251982317500573,35.290786681049326,83.89179131477644,89.88970452517378,79.64441685897842,166.35098275619325,2.1433514593174627,June,June to August,August to September,22283.630195482303,orange,1159
Chapai Nawabganj,Kharif 1,Malta,0.0,17.728063544513105,16.48600264930892,7.007,7.022771104825409,27.368480720400783,19.868297050860892,35.75923695691461,84.59371415701087,89.37149862709241,80.3579989737433,116.01807892393074,0.986030399658707,June,June to August,August to September,0.0,orange,1160
Chattogram,Kharif 1,Malta,9495.962385012821,19.652085092162192,16.599256983214083,10.056521969687434,7.0334554557505085,27.604373311372175,19.78001219197008,35.00815068860466,85.28074883056625,88.65300787189013,79.54600245880876,245.80022894641533,2.6796853655367108,June,June to August,August to September,2758.8071710990125,orange,1161
Chuadanga,Kharif 1,Malta,2941.2270829061486,18.49915627700556,16.777819185249125,11.617421218036732,7.003558922307833,27.39904513672688,19.851807039701175,34.28821355385812,84.51971874762961,90.61428511508738,81.01501628622042,128.14735912919028,5.480396375124776,June,June to August,August to September,0.0,orange,1162
CoxsBazar,Kharif 1,Malta,0.0,19.858792511655974,18.590626624979848,10.409844341409881,6.983962709756318,27.585832096546685,20.043093091092725,35.748129707429364,84.0976059176421,89.56107757533454,79.36253747864457,300.16515869733223,2.1710641208187624,June,June to August,August to September,13492.915071777008,orange,1163
Cumilla,Kharif 1,Malta,4311.490409698243,17.328121572907847,14.805390760201078,11.18782202840569,7.00031863325767,27.674896752891463,20.2240323620782,34.716045752271754,84.33778487442869,89.89855580619601,78.72970838968645,192.22113668361035,2.5431116969794707,June,June to August,August to September,0.0,orange,1164
Dhaka,Kharif 1,Malta,0.0,17.60128318334367,17.891114215710125,9.19416298818672,7.0128916366189955,27.339445474779193,20.10717578037539,34.57427825845304,83.93134923522898,88.40330397106634,81.29086946684244,167.5559018738146,2.7786609668496687,June,June to August,August to September,1440.1250713127079,orange,1165
Dinajpur,Kharif 1,Malta,7631.50063355943,16.09503322285222,17.609532790450697,11.002422467324395,7.0031500947957195,27.419290836611136,20.001897816065224,35.26441826808832,84.22573565358807,89.69240221575308,79.45492236121004,157.47836573090981,3.234690144116255,June,June to August,August to September,24715.914117957695,orange,1166
Faridpur,Kharif 1,Malta,0.0,20.40504125672544,17.033014149692537,7.6894364888254305,6.99418459777831,27.522402134236028,20.399539405957235,35.42554858220698,85.59026576001632,90.50698682725691,80.41279958205867,155.260015767551,2.6685688887351504,June,June to August,August to September,7245.104139076177,orange,1167
Feni,Kharif 1,Malta,0.0,18.120967720357008,17.229729275026582,10.755106411397453,7.004630388760729,27.390331381824584,20.78281805634454,35.37643992271528,86.0421156520863,88.52480674604989,80.44806415792246,251.80057949120769,2.6465178197503105,June,June to August,August to September,0.0,orange,1168
Gaibandha,Kharif 1,Malta,2598.0367790334944,21.22169790928046,15.870939880766375,7.87256774859493,7.035983627075653,27.363725349370156,20.00339990436466,35.13233007811521,86.2421644725996,89.89772412917752,79.48009992742054,180.89420544614663,2.2945136421320056,June,June to August,August to September,0.0,orange,1169
Gazipur,Kharif 1,Malta,0.0,14.621035957394888,14.440242406771889,10.779756506589306,7.040005431362606,27.580230946918135,20.46206608221419,34.4384612136527,84.85125750326782,89.48616034447883,80.51153719370154,172.07632587099195,1.344613815537794,June,June to August,August to September,0.0,orange,1170
Gopalganj,Kharif 1,Malta,73.40073809104173,16.457320491556818,17.129213279246,9.28921147386002,6.99994609114216,27.741519528586114,19.80244379830946,35.10570113319577,84.90881164835538,90.53092649569375,79.66164186166584,153.86211686501073,2.088121620574368,June,June to August,August to September,5808.061230502525,orange,1171
Habiganj,Kharif 1,Malta,3926.629155043876,19.186951579846152,15.828527411947565,11.101561510850603,7.026973564271677,27.37012500783507,20.328606642517734,35.414509494564534,85.55760179410004,89.65374226914892,79.44383634181861,334.6138406604066,2.309352683877164,June,June to August,August to September,10451.527817466424,orange,1172
Jamalpur,Kharif 1,Malta,0.0,18.05464359718128,17.429987582684706,9.959293096647515,7.025908873473381,27.332495674978436,19.763556798394127,35.1398768454168,84.07341582631568,90.33761879134602,79.96442747198027,179.4842841950675,2.856217711572929,June,June to August,August to September,0.0,orange,1173
Jashore,Kharif 1,Malta,0.0,17.145243740172454,16.065458810447826,11.42512776652711,7.006529962330154,27.312682451421715,19.89822106825297,34.994676042372305,84.40898239556947,90.45165110483784,81.42154303199656,129.10411437803344,3.4787633382914493,June,June to August,August to September,0.0,orange,1174
Jhallokati,Kharif 1,Malta,5867.995030512104,18.94866309248419,17.843914565754226,10.570731104290187,7.05152457100399,27.479707327036472,19.98839957064633,35.31117657908014,84.49468975104112,89.7577444460018,80.25721202120116,171.15369643193853,3.3772876283091104,June,June to August,August to September,0.0,orange,1175
Jhenaidah,Kharif 1,Malta,3169.469592963723,18.9351568135465,18.15713243409043,10.124728186898171,7.017671936263787,27.80055702066732,19.44730045582561,35.29483654331392,86.00306851905786,90.35430810496561,80.75292980534432,132.00436343132057,1.0707197918872235,June,June to August,August to September,0.0,orange,1176
Joypurhat,Kharif 1,Malta,10526.163557171643,21.541507503317185,17.94909431945983,11.537113896737619,7.020799902276907,27.410859373262245,19.476085584871367,34.879748085805446,84.63618461514393,89.8153792502137,80.06619482247325,143.68206723342433,2.615650721930887,June,June to August,August to September,14377.591557543106,orange,1177
Khagrachari,Kharif 1,Malta,0.0,20.17923233049842,18.448626454798045,10.586842340277334,6.994933498764813,27.795988771268554,19.755451680854858,35.14453818685633,85.88610683416856,90.24787217139263,79.57915302162323,206.42864009427743,0.0,June,June to August,August to September,11117.58612415324,orange,1178
Khulna,Kharif 1,Malta,0.0,22.117230114692905,16.529373730447002,12.250194925755471,7.027932009171211,27.391741685809297,20.380549384183958,34.975814015052954,84.48650010484921,89.31400465783362,80.28316098625535,149.0469893629156,2.6373731374349494,June,June to August,August to September,3708.3106180945247,orange,1179
Kishoreganj,Kharif 1,Malta,9130.017166185444,23.038395695835487,18.066979976700214,9.967265129886211,6.994466363764488,27.206955189976863,19.931176170930048,35.07943549738034,84.2229788097285,89.3174904779294,79.89209069231212,187.6475516279116,6.131004817040389,June,June to August,August to September,13089.943987519442,orange,1180
Kurigram,Kharif 1,Malta,2636.030433874802,18.15193814262835,15.990015970154996,9.739500263350966,7.022311471694446,27.88175906658963,20.263113291614644,34.9888861576418,86.24795605545614,89.15688353641092,79.64583498194608,176.85623128877296,0.7874519827612149,June,June to August,August to September,4656.239109173937,orange,1181
Kushtia,Kharif 1,Malta,0.0,22.06338855108345,15.72434294175098,8.852734340211553,7.01227212668952,27.46851542692209,19.527143145611795,34.91645452900833,85.13971099697108,90.19045266860782,80.62111105452738,135.17050576789214,2.1255110911950266,June,June to August,August to September,13356.30709187956,orange,1182
Lakshmipur,Kharif 1,Malta,0.0,21.548877396122553,16.675746585576604,9.292783091802377,7.010421088878737,27.71167428571156,20.103452904410126,34.783490848074436,84.4881299588302,90.8725864242902,80.35494581922877,180.90066258593603,2.186522079390725,June,June to August,August to September,6401.848117208667,orange,1183
Lalmonirhat,Kharif 1,Malta,5740.958493962006,19.487246312140503,18.538317582063673,9.702651195487402,7.010217557880709,27.683865285199712,20.12647956283953,35.12844213970002,83.7431564100116,90.69492495062832,79.49722055158482,179.8229587567005,0.8304245962183769,June,June to August,August to September,4776.44256002134,orange,1184
Madaripur,Kharif 1,Malta,0.0,20.763652645584884,16.242955411246253,9.119763664185115,7.039074417008047,27.64417488766126,19.724066397122854,35.19338221804856,84.57199229336722,89.82582942930212,80.72351532697652,155.49836482424058,1.980149203835952,June,June to August,August to September,0.0,orange,1185
Magura,Kharif 1,Malta,10174.439610721314,20.01487878087512,17.918995509685686,10.833075055792593,7.032895406884085,27.449056365518896,20.535228484710508,34.82668758963259,86.34598926499292,89.88251775711784,79.994156019403,131.2594493482406,0.05184326763475211,June,June to August,August to September,25367.23931949897,orange,1186
Manikganj,Kharif 1,Malta,8783.117899482466,19.448909448074875,15.033389088253186,8.391666947806783,7.031528077012587,27.595267639401868,19.638746151673864,34.6709329010857,84.73088512181648,90.59267060890816,80.68313247254007,164.05283715484416,2.522502723519407,June,June to August,August to September,5570.740093510742,orange,1187
Meherpur,Kharif 1,Malta,744.3407978193364,20.16302385572137,13.708988351999697,8.893934046024015,7.019079574173298,27.44591234163431,19.930188381029314,34.9678620853791,83.14164236380842,90.95286711970134,79.46566661683572,129.50914105408782,2.2842848196988923,June,June to August,August to September,0.0,orange,1188
Moulvibazar,Kharif 1,Malta,0.0,20.31502514616833,15.816596860542296,7.262019611170533,7.007070455713658,27.188496841218136,20.705774874559452,34.92416620306838,84.69691097322949,88.44073314604121,79.30192718733622,330.1342025702431,2.759866110532727,June,June to August,August to September,0.0,orange,1189
Munshiganj,Kharif 1,Malta,3941.95702921964,21.879924759928553,16.47225966036026,9.120526341705032,7.01181074351221,27.41865385293586,19.726489044825872,35.301171885334675,85.58646171770643,89.63345347384188,79.62931304266812,167.41473917004652,2.36783335676195,June,June to August,August to September,15933.732756611873,orange,1190
Mymensingh,Kharif 1,Malta,7678.048128589085,17.22910696542815,18.059003827812674,11.578601482768898,7.0105187841356145,27.678993949028953,19.821402788016236,35.30223640808296,84.79607067873857,90.11264423440083,80.0223243603473,178.47892288477072,2.327649944565687,June,June to August,August to September,0.0,orange,1191
Naogaon,Kharif 1,Malta,8354.64690722533,21.29704037894706,16.199888757304677,9.346572262290303,7.024499142968801,27.738112265798296,20.04470101560497,34.62637822195351,85.41225083049164,89.96995839017308,79.84799278644032,122.63591699550098,6.513598911893566,June,June to August,August to September,3131.617075632682,orange,1192
Narail,Kharif 1,Malta,1146.8028683278706,16.986107263053995,18.996909197867314,8.928574485787033,7.024354610419009,27.73897391846165,19.61837183485333,34.937683450623425,85.29913953648082,89.94793698783542,81.03288601469873,136.9888408975805,1.7227034336274807,June,June to August,August to September,18742.536367864206,orange,1193
Narayanganj,Kharif 1,Malta,0.0,19.390888787651885,17.309933396535886,9.049181613225517,7.0201694504333325,27.49647354849979,20.148524012502392,35.09619997516888,84.8105400630832,91.37799950872177,79.35563246135918,174.80870426363614,2.1264425096060577,June,June to August,August to September,6533.8419059949365,orange,1194
