District,Season,Crop Name,Area,N,P,K,ph,Avg Temp,Min Temp,Max Temp,Avg Humidity,Min Relative Humidity,Max Relative Humidity,Rainfall,AP Ratio,Transplant,Growth,Harvest,Production
Moulvibazar,Kharif 2,Barbati,0,14.793996904662315,65.11246110706152,21.70324934157849,5.76091703042782,24.869625514110886,19.949111829406004,30,72.58542400283807,72,74,331.5467361439786,4.464511748601372,Sep,Oct to Dec,December to April,3515
Manikganj,Rabi,Maize 2,43550,85.12684413198667,47.78578153395682,20.654810410996323,6.2301222539631835,20.64673418265633,13.769988306442416,27,60.14265655068414,59,61,174.20546415954274,2.4186775670167484,Dec,Jan  to  March,April,135668
Nilphamari,Kharif 1,Jack Fruit,0,25.33458541185402,29.920582240162016,27.346657765203567,5.781678850913138,34.589653477827675,22.080204730257748,47,82.66540552528191,82,84,188.7479356725925,188.42681723596417,April,No need to do,April to June,37791
Khulna,Kharif 2,Black Berry,0,28.038552262649866,131.4297087982775,201.03706871201928,6.016614276664619,25.309362953687057,19.525992513933694,30,70.465385527339,69,71,155.3355064549464,3.0928790825536114,June,July to August,June  to September,0
Sunamganj,Kharif 2,Rape & Mustard,971,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,333.72557471264366,0.4516265339213706,Oct,Nov to Feb,Feb to April,428
Madaripur,Kharif 2,Shalgom,9636,76.79066626740574,47.358807786601375,18.83963972735573,6.2596706723057505,14.93132560613779,4.92786209174942,24,82.08158547528913,81,83,158.45560495069702,4.432462105987598,Sep,Oct to Nov,Nov to Feb,3061
Mymensingh,Kharif 1,Amra,0,24.128725485552696,26.71481282330314,30.499427595690218,5.7880464736737345,24.9434902521759,19.971875181352843,31,70.74970896646876,70,72,175.93560843735105,0.7608758926444175,June,June to August,August to September,2002
Netrokona,Rabi,Laushak,155,76.06550957598544,52.576607855883665,18.723468619520876,6.326800077896053,21.28614623688908,15.0,25,79.83442704982019,90,70,195.69088850584365,1.920903955,Sep,Oct to Nov,Nov to Feb,303
Jashore,Kharif 1,Jack Fruit,106,27.081319319719622,25.337301512331237,29.288066834062512,5.773380513476886,34.32920073515748,22.342803596190663,47,82.44990056196177,81,83,137.5020485682609,114.38661505045012,April,No need to do,April to June,712
Kishoreganj,Kharif 1,Ripe Papaya,0,44.87275733655021,56.88620038088392,46.526847305856215,6.738800869043433,30.291381083739825,25.574660232254914,35,80.44831993755669,79,81,184.03098502581676,13.035835389331268,April,No need to do,April to May,0
Rajshahi,Kharif 2,Carrot,111,78.70813755824038,49.25219657629583,18.450763232781284,6.265229458251355,17.54660570947506,15.0,21,63.80248033077105,86,47,123.51786910522694,4.660714286,Oct,Nov to Feb,March,551
Munshiganj,Kharif 1,Malta,21,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,169.94262295081967,1.9083493802842817,June,June to August,August to September,20
Jashore,Rabi,Lal Shak,1181,80.46867023696059,44.65403212519871,20.560982303332565,6.319475269810181,21.384634051549643,15.0,25,75.20316912468715,80,70,125.28100321847786,2.310774711,Sep,Oct to Nov,Nov to Feb,2925
Manikganj,Kharif 2,Sugarcane,4455,75.87192264046847,47.949731781208186,20.260119838734504,6.196049797744258,28.20620936050925,20.0,38,64.1583548233262,85,45,169.37335190384732,19.84199319,Oct,Nov to Aug,Aug to Sep,89214
Noakhali,Rabi,Sweet Potato,4572,77.76000000000002,48.44,19.79,6.25,20.5,17.0,24,80.0,90,70,185.75631313131316,4.348055391555787,Nov,Dec to March,April,18788
Sylhet,Kharif 2,Oal Kachu,0,77.9503741619069,46.3829548700222,20.186628627640047,6.277476477370012,24.347952887642094,15.0,32,63.722253954393324,70,52,347.6085398437122,2.518413598,Sep,Oct to Dec,Dec to Feb,1
Khulna,Kharif 1,Safeda,86,24.837075161166325,27.32644170597858,24.970155536086484,5.824549408261073,24.74419257699345,10.0,38,68.05570740116758,80,60,126.18738680517811,5.666666667,April,No need to do,Jan to March,527
CoxsBazar,Kharif 1,Dalim,5,18.87,18.75,40.21,6.43,21.5,5.0,38,82.5,95,70,287.460378154178,1.237115120094285,April,No need to do,Throuout The year,6
Pirojpur,Kharif 1,Amra,360,22.21152095193702,32.06488821710464,30.91793278160398,5.843806598452424,25.60885398853608,20.0,30,68.86707184239417,80,60,169.97737003705822,11.64720812,June,June to August,August to September,4129
Faridpur,Kharif 1,Kolmi Shak,0,78.21640170299828,47.259776074105865,19.073866916245372,6.249593209713253,27.411981347323763,20.21548631730756,34,88.96365325310933,88,90,153.1151235785279,3.5253181896782992,March,April to Aug,Sep to Oct,0
Narsingdi,Rabi,Danta,0,77.2783630061967,49.96705078431704,17.57576883812048,6.244814606187827,25.029379351024488,18.379107169424067,32,80.28491946877205,79,81,168.411207389417,2.98779481516298,March,April to Aug,Sep,3935
Pabna,Rabi,Danta,0,82.95748794879573,51.21874106916301,16.262999991637766,6.2544355781956575,25.09777987847714,18.702181663862138,32,80.97727398477357,80,82,124.91040583875402,3.198867943263033,March,April to Aug,Sep,15165
Natore,Kharif 2,Rape & Mustard,4098,117.74883683045041,48.47527911781801,16.43638991161606,6.895055506983312,22.02376056378642,15.0,30,76.83508016710974,85,65,114.37054537804161,0.5269719492,Oct,Nov to Feb,Feb to April,2444
Gopalganj,Rabi,Maize 2,0,76.75038097983824,50.71544281526879,17.83712053454819,6.241938630664698,20.642332298997868,14.03793801002239,28,59.11743678199215,58,60,158.574719849511,3.7451533368483885,Dec,Jan  to  March,April,8723
Khulna,Kharif 1,Ripe Papaya,344,58.133991428656245,61.559063489923346,48.88262578407145,6.738996679182322,30.075813668906378,24.80953797485781,35,80.32575976291635,79,81,140.9051834325997,5.781893229188591,April,No need to do,April to May,18262
Nilphamari,Kharif 1,Dalim,1139,19.306471960807677,16.61266061396809,39.70189980686329,6.405409043003796,21.339089378182386,4.902592430054032,38,82.06789057337603,81,83,181.87243492338078,4.658267583561134,April,No need to do,Throuout The year,13023
Gaibandha,Rabi,Palmyra Palm,0,19.75413239926045,16.650167496802286,30.114198091054117,5.98420743927888,19.95934688671691,15.012271757978901,25,58.839719886490386,58,60,178.0671434510735,-0.10432566872593307,Sep,Oct to Nov,Nov to Feb,0
Feni,Kharif 2,Mashkalai,427,38.3891708038037,66.30728723532731,18.216270251729902,7.147689189383495,27.009665592158285,19.49332680358194,35,35.50550348491226,35,37,249.92292594867646,0.4695819895503265,Aug,Sep to Oct,Nov,4299
Rajbari,Rabi,Wheat,33935,77.8905046258086,46.821182124705324,39.69447472350224,6.435781148425702,17.623636617001864,15.429144383005045,21,53.29962772496512,52,54,153.37560487519698,0.976651399446156,Dec,Jan  to  March,April,31507
Bandarban,Kharif 2,Mashkalai,0,44.41128289618548,69.26038284244085,14.974592063562868,7.1335631223165406,27.872553109400663,20.10403612328856,35,34.37278058271156,33,35,240.8384052389073,2.0806924985603437,Aug,Sep to Oct,Nov,19378
Chandpur,Rabi,Boro,161881,77.86188010371968,48.32931798110097,38.23923506301756,6.425964290173838,25.62326226970783,12.11935927495384,40,72.6631590440075,72,74,170.67296782141244,-0.7989069531609891,Nov,Dec to March,April,249427
Dinajpur,Kharif 2,Oal Kachu,37,77.76,48.44,19.79,6.25,23.5,15.0,32,61.0,70,52,155.11122170892355,3.6804016077832293,Sep,Oct to Dec,Dec to Feb,137
Chattogram,Kharif 1,Aus,87284,76.96510257441216,48.99399194488147,36.77245356070259,6.425864525185751,25.899628956702916,12.152909405964092,41,71.69972656251899,71,73,247.2226510195355,3.14074821506503,March,April to july,Aug,113000
Lakshmipur,Kharif 2,Puishak,235,77.4211031561806,45.90220779604488,20.42204939940585,6.154907653462216,19.995508189921974,12.0,30,69.58707913630612,75,65,166.93135866689255,1.963414634,Aug,Sep to Jan,Feb,519
Narayanganj,Rabi,Sesame,289,117.77,46.24,19.56,6.91,31.0,27.0,35,45.0,50,40,169.94262295081967,0.43838726290587926,Nov,Dec to Jan,Feb,108
Thakurgaon,Rabi,Pumpkin,0,103.58555155716597,13.55375719744653,50.805770400374044,6.506822260705318,19.84611182451399,15.294570118407192,25,60.22175637768817,59,61,145.85997803904695,4.451757509314431,Sep,Oct to Nov,Nov to Feb,0
Jashore,Kharif 1,Malta,2394,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,134.2247474747475,2.0495261594454686,June,June to August,August to September,914
Panchagar,Kharif 1,Mukhi Kachu,1310,74.31345488201666,47.50398820776661,16.356155539296907,6.206930527456258,12.264800263977605,8.0,15,74.8023433113764,90,65,137.10557470656107,3.237931034,April,May to Sep,Sep to Feb,4194
Satkhira,Kharif 2,Carrot,98,75.52794540440242,51.94070785382165,23.83185820301066,6.2292117058234595,17.613770952147433,15.0,21,63.87001387922338,86,47,139.79786444257704,3.836956522,Oct,Nov to Feb,March,376
Narsingdi,Kharif 1,Guava,294,46.98770311918864,57.75065370773997,53.86845213162897,6.821375845952355,28.968474624099336,23.0,35,68.56769284999062,85,50,175.50670456970718,15.28214286,April,No need to do,Throuout The year,3643
Brahmanbaria,Kharif 1,Green Coconut,0,28.552972303999496,15.862546232600073,34.89543328152959,5.976991970983004,25.53551506209284,19.929459351040542,31,70.5694170442872,70,72,185.62433490448015,16.851230205382794,May,June to August,August to September,14340
Madaripur,Kharif 2,Arhar,0,20.730000000000004,67.73,20.29,5.790000000000001,28.0,26.0,30,35.0,50,20,157.92882855946266,2.518413598,Aug,Sep to Oct,Nov,0
Chattogram,Kharif 2,Patal,0,97.56971188561992,18.819062896539823,50.05450147014254,6.510905002857559,28.20877197220111,19.63019243030528,35,71.58481101186867,71,73,240.65248675553957,0.054929608868875546,Aug,Sep to Jan,Jan to March,1329
Chapai Nawabganj,Kharif 1,Beans,385,20.75,67.54,20.05,5.75,16.0,10.0,22,67.5,75,60,126.50624227946142,2.443703959914725,June,July to Nov,Nov to April,1013
Dhaka,Kharif 1,Green Coconut,101,21.98,16.93,30.59,5.98,25.0,20.0,30,70.0,80,60,169.94262295081967,17.787249867229377,May,June to August,August to September,1950
Naogaon,Kharif 2,Cauliflower,0,81.26776732037379,46.50664855464002,22.122065938106545,6.271796303938677,18.5320099792393,8.048211439035471,30,76.98454530991324,76,78,118.86488827025447,4.788959384980332,Sep,Nov to Jan,Feb,6584
Cumilla,Rabi,Maize 2,22751,75.52414717998887,49.469220984571734,20.999880210211586,6.347456682175417,21.784158456593232,14.0,27,61.66559764135667,70,50,200.34149638629566,2.450761639,Dec,Jan  to  March,April,62790
CoxsBazar,Kharif 2,Jamrul,721,21.036424541699837,31.91230411196757,31.56429256367785,5.757248249425418,29.09704170712415,25.0,35,78.42003287465936,90,70,310.41127120167994,0.949044586,June,July to August,June  to September,582
Gopalganj,Rabi,Groundnut,1697,16.920632437222473,43.430575422964644,19.253769035999426,6.796678954128162,28.06398968288815,20.0,35,85.86407132539001,90,80,140.19448527103384,0.8896411645,Oct,Nov to March,March to April,1161
Jhenaidah,Kharif 1,Taramind,45,20.07,27.18,29.92,5.77,32.5,25.0,40,65.0,80,50,134.2247474747475,6.351472239160358,February,March to April,February to May,260
Bandarban,Kharif 1,Jambura,6499,18.162742116816368,14.685927252876889,6.929134547172421,7.005875007957534,27.76997796517274,25.040248842378848,30,80.5217262811268,80,82,249.12749026861448,2.7571667841968326,April,No need to do,May to June,12455
Pabna,Rabi,Wheat,75563,81.80746011504144,48.16177263556343,40.51353060412367,6.413526137161539,17.70367060576233,15.12794935836023,21,54.90923246281071,54,56,122.35335322307128,0.10485165466303892,Dec,Jan  to  March,April,72101
Bandarban,Kharif 1,Mukhi Kachu,1055,79.93403745667553,50.19700433638822,18.673940913996315,6.262315274805082,11.621938494211683,8.130733840327748,15,77.56344011119614,77,79,242.9504988736244,2.9564531367563074,April,May to Sep,Sep to Feb,0
Bogura,Kharif 2,Cabbage,6582,78.99085946363027,49.35098946770394,18.47953595594422,6.25486704012962,17.68054250436125,9.804497473990752,24,74.14077867007937,73,75,134.53661377258965,7.842112009624572,Sep,Oct to Jan,Feb,250
Rangamati,Kharif 1,Green Papaya,5966,54.40228505062544,57.49947842454899,50.1540517296923,6.740206269478448,25.46889584425727,20.29311688630964,31,71.01369673623756,70,72,210.21441782982689,15.189837048953938,June,June to August,August to September,0
Nilphamari,Kharif 1,Beans,10727,21.59437896541036,66.89571057585236,21.187930136164216,5.730784082634768,16.360948254324853,9.836409882035175,22,67.43946395145626,66,68,177.20573556095346,3.750263471321162,June,July to Nov,Nov to April,5296
Bandarban,Kharif 2,Gram,1628,38.2908775157003,68.99102902309458,82.69038721375347,7.348923409726327,27.471691782404033,19.987033464866148,35,34.94132334316643,34,36,246.33773970575683,1.6703860005528044,Aug,Sep to Oct,Nov,0
Sylhet,Rabi,Boroi,750,22.07618592957542,31.83326328457587,32.90265137258394,5.846775300856642,19.693455959882765,15.0,25,58.641396992729426,70,50,343.35510474263987,3.192647059,April,No need to do,February to March,1912
Dhaka,Kharif 2,Mug,7767,22.901894095716067,47.44977420037571,19.94572068700529,6.697057791325686,29.410493089217116,25.03555243211002,34,70.9997387272863,70,72,175.6692108467115,2.8215942013891615,Feb,March to May,May,2956
Rangpur,Kharif 2,Mug,39,16.983259487849708,44.93268958283844,16.129831112533545,6.646040612042644,30.391258718195083,25.0,35,68.84406363774465,80,60,162.98344972817245,0.4347826087,Feb,March to May,May,18
Satkhira,Kharif 1,Taramind,526,16.625591241288546,26.276038281152786,31.32518133166133,5.793301759561511,32.82425653351375,25.0,40,63.00666259145647,80,50,158.02980335127762,0.4706896552,February,March to April,February to May,284
Barishal,Kharif 1,Amra,1216,16.650090789179046,22.330604412951296,33.13891293279515,5.842238364415826,24.204440277872585,20.0,30,67.6768642643525,80,60,158.51525468348353,4.071058475,June,June to August,August to September,5797
Barguna,Kharif 1,Beans,303,19.203315523803965,66.91576122355667,18.630238286193205,5.732546227139376,15.578018478373265,9.372039522292365,22,67.46903341205237,66,68,209.49997925740792,1.9538535051199148,June,July to Nov,Nov to April,7620
Narail,Kharif 2,Cucumber,4209,97.98610029545877,17.23146683227683,55.05984448741913,6.48733027544485,26.30637037118009,17.573363083027353,35,75.81155166434235,75,77,134.39448523950009,3.8386863106525806,Sep,Nov to March,March to jun,0
Rangamati,Kharif 2,Shalgom,0,79.57548172958342,49.151057164472334,19.040848503501405,6.256263326914204,14.215644296671742,5.163038778914044,24,83.10736880103147,82,84,202.37762584549944,0.4390868212191019,Sep,Oct to Nov,Nov to Feb,14901
Narayanganj,Rabi,Boro,50506,74.99244521034981,46.384392165571846,40.46468442251353,6.356763780257284,26.61660691606092,12.0,40,71.29541917948352,85,60,150.7872270794847,1.741431076,Nov,Dec to March,April,93217
Naogaon,Kharif 1,Jambura,210,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,124.92,4.182028415930844,April,No need to do,May to June,911
Mymensingh,Kharif 1,Date Palm,1882,21.18728769008701,19.448960777924484,32.522026143706285,5.906049289712589,20.15403811933295,6.0,35,73.10382436682387,85,60,169.66919421840896,1.437003968,April,No need to do,Feb to March,2974
Shariatpur,Kharif 1,Guava,286,54.16886993496425,61.732716693275016,45.496386273839136,6.703796100718565,29.8779353534471,23.0,35,67.45383146399188,85,50,169.22629512810443,4.403571429,April,No need to do,Throuout The year,1056
Narsingdi,Kharif 1,Jhinga,0,100.2215880016836,15.50471003882297,48.270549216727126,6.5022455932373475,23.24393811080553,18.046959506289447,28,78.62373072812878,78,80,166.3616441014157,0.43594797652076345,April,May to June,June to Aug,0
Cumilla,Kharif 2,Cauliflower,1123,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,185.75631313131316,4.546630054319663,Sep,Nov to Jan,Feb,5358
Netrokona,Kharif 1,Ripe Papaya,58,51.827735133604634,56.950813737649305,46.22604964314028,6.645204958414939,29.758678058243405,25.0,35,82.5826908928297,90,70,169.9147979723102,15.83333333,April,No need to do,April to May,788
Barishal,Kharif 1,Date Palm,812,21.98,16.93,30.59,5.98,20.5,6.0,35,72.5,85,60,175.42564102564103,1.754773441232102,April,No need to do,Feb to March,1432
Dinajpur,Kharif 1,Taramind,16,22.04299013195738,22.73918156233269,27.499571451079436,5.695692568119298,31.84158440889655,25.0,40,62.468125599618446,80,50,144.5436128273699,2.944444444,February,March to April,February to May,55
Lakshmipur,Rabi,Laushak,541,79.19644693872927,52.90615832780381,22.422902720249663,6.234645690319857,20.78764095375727,15.0,25,82.72425951641516,90,70,183.51450855264298,1.037037037,Sep,Oct to Nov,Nov to Feb,574
Narayanganj,Rabi,Banana,223,104.95789378025052,83.85076216319489,52.11383110864916,6.045602614703122,24.508852309708548,15.0,35,79.56494418897046,85,75,158.69466526941184,5.128205128,Jan,Jan to Jan,Jan,1014
Thakurgaon,Kharif 1,Dalim,4651,17.474904657961336,17.391236045708506,35.787256968614614,6.431237228406611,21.393777344389797,5.216841407593372,38,82.76000375896405,82,84,157.25851621866246,0.7525584707837667,April,No need to do,Throuout The year,7465
Pirojpur,Kharif 2,Shalgom,124,77.75999999999999,48.44,19.79,6.249999999999999,14.5,5.0,24,82.5,95,70,178.49407017623923,2.593198079000988,Sep,Oct to Nov,Nov to Feb,346
Gazipur,Rabi,Groundnut,6661,14.96800019975981,42.127193873574704,19.730912464968902,6.812073151510703,26.911858540473812,20.024734890834317,34,86.28828229499625,85,87,172.1098088712957,-0.9860561902908285,Oct,Nov to March,March to April,14607
Magura,Kharif 1,Kolmi Shak,0,75.77550098148419,45.80842181766679,23.605147429615673,6.228539484726663,27.885936601197365,20.337225307068877,35,90.35630247934574,89,91,133.68568367774446,0.7328733511905938,March,April to Aug,Sep to Oct,2528
Gopalganj,Rabi,Boro,184873,84.02441387957758,47.867400455399256,40.012350127108995,6.439352084034843,25.98585354435739,12.4846930668944,39,73.52311871007336,73,75,160.67898148501337,3.39381320829132,Nov,Dec to March,April,368582
Dinajpur,Kharif 1,Safeda,0,21.833955993386315,27.40883113373012,26.973815470184714,5.762125490047306,24.109616052321012,10.523242460306358,38,70.39760308312535,69,71,155.94502093567894,1.2967492523085022,April,No need to do,Jan to March,10147
Feni,Rabi,Cheena,0,78.81230365935672,43.233449756554194,38.500594304545274,6.3374215249527515,22.20268542836939,17.0,25,61.752972432049404,85,40,259.6903584663257,2.518413598,Nov,Dec to Feb,Feb to April,1
Kurigram,Kharif 1,Mango,0,18.697103742736523,30.73540650239653,24.50965668083805,5.791727283167619,31.60648025898983,26.79032455668485,36,68.8889739620571,68,70,183.1103094178245,9.355251138255792,April,No need to do,April to June,0
