District,Season,Crop Name,Area,N,P,K,ph,Avg Temp,Min Temp,Max Temp,Avg Humidity,Min Relative Humidity,Max Relative Humidity,Rainfall,AP Ratio,Transplant,Growth,Harvest,Production
Pabna,Rabi,Laushak,126,77.76,48.44,19.79,6.25,20.0,15.0,25,80.0,90,70,124.92,1.03968254,Sep,Oct to Nov,Nov to Feb,131
Panchagar,Rabi,Laushak,213,77.76,48.44,19.79,6.25,20.0,15.0,25,80.0,90,70,154.21843434343435,1.694835681,Sep,Oct to Nov,Nov to Feb,361
Patuakhali,Rabi,Laushak,142,77.76,48.44,19.79,6.25,20.0,15.0,25,80.0,90,70,207.8076923076923,1.669014085,Sep,Oct to Nov,Nov to Feb,237
Pirojpur,Rabi,Laushak,556,77.76,48.44,19.79,6.25,20.0,15.0,25,80.0,90,70,175.42564102564103,1.039568345,Sep,Oct to Nov,Nov to Feb,578
Rajbari,Rabi,Laushak,77,77.76,48.44,19.79,6.25,20.0,15.0,25,80.0,90,70,155.864898989899,1.0,Sep,Oct to Nov,Nov to Feb,77
Rajshahi,Rabi,Laushak,119,77.76,48.44,19.79,6.25,20.0,15.0,25,80.0,90,70,124.92,1.033613445,Sep,Oct to Nov,Nov to Feb,123
Rangamati,Rabi,Laushak,301,77.76,48.44,19.79,6.25,20.0,15.0,25,80.0,90,70,204.11111111111111,1.295681063,Sep,Oct to Nov,Nov to Feb,390
Rangpur,Rabi,Laushak,336,77.76,48.44,19.79,6.25,20.0,15.0,25,80.0,90,70,179.6013888888889,1.577380952,Sep,Oct to Nov,Nov to Feb,530
Satkhira,Rabi,Laushak,32,77.76,48.44,19.79,6.25,20.0,15.0,25,80.0,90,70,140.35353535353536,2.4375,Sep,Oct to Nov,Nov to Feb,78
Shariatpur,Rabi,Laushak,192,77.76,48.44,19.79,6.25,20.0,15.0,25,80.0,90,70,155.864898989899,3.046875,Sep,Oct to Nov,Nov to Feb,585
Sherpur,Rabi,Laushak,301,77.76,48.44,19.79,6.25,20.0,15.0,25,80.0,90,70,181.08838383838383,2.986710963,Sep,Oct to Nov,Nov to Feb,899
Sirajganj,Rabi,Laushak,318,77.76,48.44,19.79,6.25,20.0,15.0,25,80.0,90,70,142.85416666666666,1.927672956,Sep,Oct to Nov,Nov to Feb,613
Sunamganj,Rabi,Laushak,563,77.76,48.44,19.79,6.25,20.0,15.0,25,80.0,90,70,333.72557471264366,1.468916519,Sep,Oct to Nov,Nov to Feb,827
Sylhet,Rabi,Laushak,132,77.76,48.44,19.79,6.25,20.0,15.0,25,80.0,90,70,333.72557471264366,1.106060606,Sep,Oct to Nov,Nov to Feb,146
Tangail,Rabi,Laushak,445,77.76,48.44,19.79,6.25,20.0,15.0,25,80.0,90,70,153.4104938271605,1.503370787,Sep,Oct to Nov,Nov to Feb,669
Thakurgaon,Rabi,Laushak,76,77.76,48.44,19.79,6.25,20.0,15.0,25,80.0,90,70,154.21843434343435,1.657894737,Sep,Oct to Nov,Nov to Feb,126
Bagerhat,Rabi,Lemon,89,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,144.96843434343435,4.404494382,Jan,Jan to Jan,Jan,392
Bandarban,Rabi,Lemon,3726,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,243.94444444444446,0.1307031669,Jan,Jan to Jan,Jan,487
Barguna,Rabi,Lemon,1337,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,207.8076923076923,0.3440538519,Jan,Jan to Jan,Jan,460
Barishal,Rabi,Lemon,1005,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,175.42564102564103,1.412935323,Jan,Jan to Jan,Jan,1420
Bhola,Rabi,Lemon,471,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,185.23090277777777,0.3864118896,Jan,Jan to Jan,Jan,182
Bogura,Rabi,Lemon,108,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,142.85416666666666,3.074074074,Jan,Jan to Jan,Jan,332
Brahmanbaria,Rabi,Lemon,205,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,185.75631313131314,6.936585366,Jan,Jan to Jan,Jan,1422
Chandpur,Rabi,Lemon,44,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,168.796875,10.63636364,Jan,Jan to Jan,Jan,468
Chapai Nawabganj,Rabi,Lemon,307,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,124.92,2.003257329,Jan,Jan to Jan,Jan,615
Chattogram,Rabi,Lemon,66350,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,243.94444444444446,0.104777694,Jan,Jan to Jan,Jan,6952
Chuadanga,Rabi,Lemon,89,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,129.44444444444446,1.853932584,Jan,Jan to Jan,Jan,165
CoxsBazar,Rabi,Lemon,67500,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,303.40277777777777,0.01392592593,Jan,Jan to Jan,Jan,940
Cumilla,Rabi,Lemon,1642,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,185.75631313131314,1.333739342,Jan,Jan to Jan,Jan,2190
Dhaka,Rabi,Lemon,552,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,169.94262295081967,16.65217391,Jan,Jan to Jan,Jan,9192
Dinajpur,Rabi,Lemon,348,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,154.21843434343435,2.117816092,Jan,Jan to Jan,Jan,737
Faridpur,Rabi,Lemon,110,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,155.864898989899,2.4,Jan,Jan to Jan,Jan,264
Feni,Rabi,Lemon,72,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,248.1727642276423,1.986111111,Jan,Jan to Jan,Jan,143
Gaibandha,Rabi,Lemon,145,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,179.6013888888889,2.317241379,Jan,Jan to Jan,Jan,336
Gazipur,Rabi,Lemon,213,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,169.94262295081967,2.615023474,Jan,Jan to Jan,Jan,557
Gopalganj,Rabi,Lemon,1250,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,155.864898989899,0.3704,Jan,Jan to Jan,Jan,463
Habiganj,Rabi,Lemon,212,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,333.72557471264366,3.933962264,Jan,Jan to Jan,Jan,834
Jamalpur,Rabi,Lemon,425,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,181.08838383838383,0.8447058824,Jan,Jan to Jan,Jan,359
Jashore,Rabi,Lemon,865,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,134.2247474747475,1.14566474,Jan,Jan to Jan,Jan,991
Jhallokati,Rabi,Lemon,1625,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,175.42564102564103,0.3907692308,Jan,Jan to Jan,Jan,635
Jhenaidah,Rabi,Lemon,142,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,134.2247474747475,4.718309859,Jan,Jan to Jan,Jan,670
Joypurhat,Rabi,Lemon,48,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,142.85416666666666,3.395833333,Jan,Jan to Jan,Jan,163
Khagrachari,Rabi,Lemon,689,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,204.11111111111111,1.269956459,Jan,Jan to Jan,Jan,875
Khulna,Rabi,Lemon,291,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,144.96843434343435,1.419243986,Jan,Jan to Jan,Jan,413
Kishoreganj,Rabi,Lemon,119,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,181.08838383838383,7.176470588,Jan,Jan to Jan,Jan,854
Kurigram,Rabi,Lemon,125,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,179.6013888888889,1.344,Jan,Jan to Jan,Jan,168
Kushtia,Rabi,Lemon,146,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,129.44444444444446,12.04109589,Jan,Jan to Jan,Jan,1758
Lakshmipur,Rabi,Lemon,560,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,185.75631313131314,0.65,Jan,Jan to Jan,Jan,364
Lalmonirhat,Rabi,Lemon,130,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,179.6013888888889,2.769230769,Jan,Jan to Jan,Jan,360
Madaripur,Rabi,Lemon,28,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,160.41666666666666,12.10714286,Jan,Jan to Jan,Jan,339
Magura,Rabi,Lemon,257,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,134.2247474747475,5.412451362,Jan,Jan to Jan,Jan,1391
Manikganj,Rabi,Lemon,310,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,169.94262295081967,4.561290323,Jan,Jan to Jan,Jan,1414
Meherpur,Rabi,Lemon,157,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,129.44444444444446,5.656050955,Jan,Jan to Jan,Jan,888
Moulvibazar,Rabi,Lemon,1101,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,333.72557471264366,8.990009083,Jan,Jan to Jan,Jan,9898
Munshiganj,Rabi,Lemon,49,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,169.94262295081967,2.469387755,Jan,Jan to Jan,Jan,121
Mymensingh,Rabi,Lemon,1292,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,181.08838383838383,4.287925697,Jan,Jan to Jan,Jan,5540
Naogaon,Rabi,Lemon,483,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,124.92,1.556935818,Jan,Jan to Jan,Jan,752
Narail,Rabi,Lemon,413,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,134.2247474747475,2.200968523,Jan,Jan to Jan,Jan,909
Narayanganj,Rabi,Lemon,309,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,169.94262295081967,0.09385113269,Jan,Jan to Jan,Jan,29
Narsingdi,Rabi,Lemon,346,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,169.94262295081967,7.37283237,Jan,Jan to Jan,Jan,2551
Natore,Rabi,Lemon,240,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,124.92,5.383333333,Jan,Jan to Jan,Jan,1292
Netrokona,Rabi,Lemon,212,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,181.08838383838383,9.613207547,Jan,Jan to Jan,Jan,2038
Nilphamari,Rabi,Lemon,144,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,179.6013888888889,2.048611111,Jan,Jan to Jan,Jan,295
Noakhali,Rabi,Lemon,103,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,185.75631313131314,3.640776699,Jan,Jan to Jan,Jan,375
Pabna,Rabi,Lemon,232,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,124.92,8.775862069,Jan,Jan to Jan,Jan,2036
Panchagar,Rabi,Lemon,190,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,154.21843434343435,2.368421053,Jan,Jan to Jan,Jan,450
Patuakhali,Rabi,Lemon,550,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,207.8076923076923,0.5636363636,Jan,Jan to Jan,Jan,310
Pirojpur,Rabi,Lemon,365,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,175.42564102564103,1.361643836,Jan,Jan to Jan,Jan,497
Rajbari,Rabi,Lemon,183,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,155.864898989899,7.224043716,Jan,Jan to Jan,Jan,1322
Rajshahi,Rabi,Lemon,201,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,124.92,18.83084577,Jan,Jan to Jan,Jan,3785
Rangamati,Rabi,Lemon,1220,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,204.11111111111111,3.380327869,Jan,Jan to Jan,Jan,4124
Rangpur,Rabi,Lemon,121,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,179.6013888888889,2.975206612,Jan,Jan to Jan,Jan,360
Satkhira,Rabi,Lemon,321,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,140.35353535353536,1.211838006,Jan,Jan to Jan,Jan,389
Shariatpur,Rabi,Lemon,191,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,155.864898989899,2.502617801,Jan,Jan to Jan,Jan,478
Sherpur,Rabi,Lemon,114,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,181.08838383838383,2.666666667,Jan,Jan to Jan,Jan,304
Sirajganj,Rabi,Lemon,94,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,142.85416666666666,5.127659574,Jan,Jan to Jan,Jan,482
Sunamganj,Rabi,Lemon,147,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,333.72557471264366,5.197278912,Jan,Jan to Jan,Jan,764
Sylhet,Rabi,Lemon,235,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,333.72557471264366,1.327659574,Jan,Jan to Jan,Jan,312
Tangail,Rabi,Lemon,452,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,153.4104938271605,3.661504425,Jan,Jan to Jan,Jan,1655
Thakurgaon,Rabi,Lemon,1225,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,154.21843434343435,0.266122449,Jan,Jan to Jan,Jan,326
Bagerhat,Kharif 2,Lentil,1449,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,144.96843434343435,0.3388543823,Oct,Nov  to  Feb,Feb to March,491
Bandarban,Kharif 2,Lentil,27,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,243.94444444444446,0.3703703704,Oct,Nov  to  Feb,Feb to March,10
Barguna,Kharif 2,Lentil,177,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,207.8076923076923,0.3672316384,Oct,Nov  to  Feb,Feb to March,65
Barishal,Kharif 2,Lentil,4293,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,175.42564102564103,0.4346610762,Oct,Nov  to  Feb,Feb to March,1866
Bhola,Kharif 2,Lentil,1584,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,185.23090277777777,0.4577020202,Oct,Nov  to  Feb,Feb to March,725
Bogura,Kharif 2,Lentil,923,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,142.85416666666666,0.4236186349,Oct,Nov  to  Feb,Feb to March,391
Brahmanbaria,Kharif 2,Lentil,2861,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,185.75631313131314,0.3030408948,Oct,Nov  to  Feb,Feb to March,867
Chandpur,Kharif 2,Lentil,551,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,168.796875,0.3956442831,Oct,Nov  to  Feb,Feb to March,218
Chapai Nawabganj,Kharif 2,Lentil,5307,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,124.92,0.302996043,Oct,Nov  to  Feb,Feb to March,1608
Chattogram,Kharif 2,Lentil,256,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,243.94444444444446,0.23046875,Oct,Nov  to  Feb,Feb to March,59
Chuadanga,Kharif 2,Lentil,4477,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,129.44444444444446,0.4134465044,Oct,Nov  to  Feb,Feb to March,1851
CoxsBazar,Kharif 2,Lentil,0,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,303.40277777777777,2.518413598,Oct,Nov  to  Feb,Feb to March,0
Cumilla,Kharif 2,Lentil,960,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,185.75631313131314,0.2677083333,Oct,Nov  to  Feb,Feb to March,257
Dhaka,Kharif 2,Lentil,617,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,169.94262295081967,0.4408427877,Oct,Nov  to  Feb,Feb to March,272
Dinajpur,Kharif 2,Lentil,100,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,154.21843434343435,0.38,Oct,Nov  to  Feb,Feb to March,38
Faridpur,Kharif 2,Lentil,41417,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,155.864898989899,0.691648357,Oct,Nov  to  Feb,Feb to March,28646
Feni,Kharif 2,Lentil,1122,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,248.1727642276423,0.4572192513,Oct,Nov  to  Feb,Feb to March,513
Gaibandha,Kharif 2,Lentil,1296,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,179.6013888888889,0.7430555556,Oct,Nov  to  Feb,Feb to March,963
Gazipur,Kharif 2,Lentil,172,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,169.94262295081967,0.3953488372,Oct,Nov  to  Feb,Feb to March,68
Gopalganj,Kharif 2,Lentil,9399,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,155.864898989899,0.4063198213,Oct,Nov  to  Feb,Feb to March,3819
Habiganj,Kharif 2,Lentil,40,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,333.72557471264366,0.225,Oct,Nov  to  Feb,Feb to March,9
Jamalpur,Kharif 2,Lentil,765,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,181.08838383838383,0.3477124183,Oct,Nov  to  Feb,Feb to March,266
Jashore,Kharif 2,Lentil,24551,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,134.2247474747475,0.4846238442,Oct,Nov  to  Feb,Feb to March,11898
Jhallokati,Kharif 2,Lentil,683,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,175.42564102564103,0.4699853587,Oct,Nov  to  Feb,Feb to March,321
Jhenaidah,Kharif 2,Lentil,29147,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,134.2247474747475,0.5656156723,Oct,Nov  to  Feb,Feb to March,16486
Joypurhat,Kharif 2,Lentil,333,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,142.85416666666666,0.4894894895,Oct,Nov  to  Feb,Feb to March,163
Khagrachari,Kharif 2,Lentil,67,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,204.11111111111111,0.2537313433,Oct,Nov  to  Feb,Feb to March,17
Khulna,Kharif 2,Lentil,225,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,144.96843434343435,0.3155555556,Oct,Nov  to  Feb,Feb to March,71
Kishoreganj,Kharif 2,Lentil,260,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,181.08838383838383,0.3846153846,Oct,Nov  to  Feb,Feb to March,100
Kurigram,Kharif 2,Lentil,1411,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,179.6013888888889,0.3805811481,Oct,Nov  to  Feb,Feb to March,537
Kushtia,Kharif 2,Lentil,21146,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,129.44444444444446,0.5926416344,Oct,Nov  to  Feb,Feb to March,12532
Lakshmipur,Kharif 2,Lentil,64,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,185.75631313131314,0.28125,Oct,Nov  to  Feb,Feb to March,18
Lalmonirhat,Kharif 2,Lentil,104,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,179.6013888888889,0.4134615385,Oct,Nov  to  Feb,Feb to March,43
Madaripur,Kharif 2,Lentil,11427,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,160.41666666666666,0.4725649777,Oct,Nov  to  Feb,Feb to March,5400
Magura,Kharif 2,Lentil,32570,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,134.2247474747475,0.3564630028,Oct,Nov  to  Feb,Feb to March,11610
Manikganj,Kharif 2,Lentil,2235,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,169.94262295081967,0.4501118568,Oct,Nov  to  Feb,Feb to March,1006
Meherpur,Kharif 2,Lentil,14079,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,129.44444444444446,0.5237587897,Oct,Nov  to  Feb,Feb to March,7374
Moulvibazar,Kharif 2,Lentil,70,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,333.72557471264366,0.4285714286,Oct,Nov  to  Feb,Feb to March,30
Munshiganj,Kharif 2,Lentil,40,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,169.94262295081967,0.35,Oct,Nov  to  Feb,Feb to March,14
Mymensingh,Kharif 2,Lentil,728,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,181.08838383838383,0.5151098901,Oct,Nov  to  Feb,Feb to March,375
Naogaon,Kharif 2,Lentil,432,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,124.92,0.5,Oct,Nov  to  Feb,Feb to March,216
Narail,Kharif 2,Lentil,13887,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,134.2247474747475,0.48779434,Oct,Nov  to  Feb,Feb to March,6774
Narayanganj,Kharif 2,Lentil,247,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,169.94262295081967,0.2874493927,Oct,Nov  to  Feb,Feb to March,71
Narsingdi,Kharif 2,Lentil,48,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,169.94262295081967,0.2916666667,Oct,Nov  to  Feb,Feb to March,14
Natore,Kharif 2,Lentil,30860,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,124.92,0.5981853532,Oct,Nov  to  Feb,Feb to March,18460
Netrokona,Kharif 2,Lentil,92,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,181.08838383838383,0.3913043478,Oct,Nov  to  Feb,Feb to March,36
Nilphamari,Kharif 2,Lentil,21,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,179.6013888888889,0.4285714286,Oct,Nov  to  Feb,Feb to March,9
Noakhali,Kharif 2,Lentil,86,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,185.75631313131314,0.3488372093,Oct,Nov  to  Feb,Feb to March,30
Pabna,Kharif 2,Lentil,26691,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,124.92,0.4986324978,Oct,Nov  to  Feb,Feb to March,13309
Panchagar,Kharif 2,Lentil,179,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,154.21843434343435,0.3351955307,Oct,Nov  to  Feb,Feb to March,60
Patuakhali,Kharif 2,Lentil,602,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,207.8076923076923,0.3637873754,Oct,Nov  to  Feb,Feb to March,219
Pirojpur,Kharif 2,Lentil,77,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,175.42564102564103,0.5194805195,Oct,Nov  to  Feb,Feb to March,40
Rajbari,Kharif 2,Lentil,17356,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,155.864898989899,0.5173427057,Oct,Nov  to  Feb,Feb to March,8979
Rajshahi,Kharif 2,Lentil,36337,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,124.92,0.5226903707,Oct,Nov  to  Feb,Feb to March,18993
Rangamati,Kharif 2,Lentil,72,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,204.11111111111111,0.3472222222,Oct,Nov  to  Feb,Feb to March,25
Rangpur,Kharif 2,Lentil,215,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,179.6013888888889,0.5255813953,Oct,Nov  to  Feb,Feb to March,113
Satkhira,Kharif 2,Lentil,766,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,140.35353535353536,0.361618799,Oct,Nov  to  Feb,Feb to March,277
Shariatpur,Kharif 2,Lentil,5433,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,155.864898989899,0.5124240751,Oct,Nov  to  Feb,Feb to March,2784
Sherpur,Kharif 2,Lentil,133,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,181.08838383838383,0.3458646617,Oct,Nov  to  Feb,Feb to March,46
Sirajganj,Kharif 2,Lentil,7010,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,142.85416666666666,0.4417974322,Oct,Nov  to  Feb,Feb to March,3097
Sunamganj,Kharif 2,Lentil,0,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,333.72557471264366,2.518413598,Oct,Nov  to  Feb,Feb to March,0
Sylhet,Kharif 2,Lentil,42,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,333.72557471264366,0.5238095238,Oct,Nov  to  Feb,Feb to March,22
Tangail,Kharif 2,Lentil,2716,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,153.4104938271605,0.2750368189,Oct,Nov  to  Feb,Feb to March,747
Thakurgaon,Kharif 2,Lentil,464,18.77,68.36,19.41,6.93,15.0,10.0,20,90.0,95,85,154.21843434343435,0.3922413793,Oct,Nov  to  Feb,Feb to March,182
Bagerhat,Kharif 1,Maize 1,0,77.76,48.44,19.79,6.25,27.0,20.0,34,72.5,85,60,144.96843434343435,2.518413598,March,April to May,June to July,0
Bandarban,Kharif 1,Maize 1,412,77.76,48.44,19.79,6.25,27.0,20.0,34,72.5,85,60,243.94444444444446,0.963592233,March,April to May,June to July,397
Barguna,Kharif 1,Maize 1,0,77.76,48.44,19.79,6.25,27.0,20.0,34,72.5,85,60,207.8076923076923,2.518413598,March,April to May,June to July,0
Barishal,Kharif 1,Maize 1,0,77.76,48.44,19.79,6.25,27.0,20.0,34,72.5,85,60,175.42564102564103,2.518413598,March,April to May,June to July,0
Bhola,Kharif 1,Maize 1,0,77.76,48.44,19.79,6.25,27.0,20.0,34,72.5,85,60,185.23090277777777,2.518413598,March,April to May,June to July,0
Bogura,Kharif 1,Maize 1,1142,77.76,48.44,19.79,6.25,27.0,20.0,34,72.5,85,60,142.85416666666666,2.758318739,March,April to May,June to July,3150
Brahmanbaria,Kharif 1,Maize 1,33,77.76,48.44,19.79,6.25,27.0,20.0,34,72.5,85,60,185.75631313131314,2.0,March,April to May,June to July,66
Chandpur,Kharif 1,Maize 1,1778,77.76,48.44,19.79,6.25,27.0,20.0,34,72.5,85,60,168.796875,2.233970754,March,April to May,June to July,3972
Chapai Nawabganj,Kharif 1,Maize 1,2259,77.76,48.44,19.79,6.25,27.0,20.0,34,72.5,85,60,124.92,1.813634351,March,April to May,June to July,4097
Chattogram,Kharif 1,Maize 1,0,77.76,48.44,19.79,6.25,27.0,20.0,34,72.5,85,60,243.94444444444446,2.518413598,March,April to May,June to July,0
Chuadanga,Kharif 1,Maize 1,49,77.76,48.44,19.79,6.25,27.0,20.0,34,72.5,85,60,129.44444444444446,2.0,March,April to May,June to July,98
CoxsBazar,Kharif 1,Maize 1,0,77.76,48.44,19.79,6.25,27.0,20.0,34,72.5,85,60,303.40277777777777,2.518413598,March,April to May,June to July,0
Cumilla,Kharif 1,Maize 1,0,77.76,48.44,19.79,6.25,27.0,20.0,34,72.5,85,60,185.75631313131314,2.518413598,March,April to May,June to July,0
Dhaka,Kharif 1,Maize 1,6108,77.76,48.44,19.79,6.25,27.0,20.0,34,72.5,85,60,169.94262295081967,2.610019646,March,April to May,June to July,15942
Dinajpur,Kharif 1,Maize 1,13541,77.76,48.44,19.79,6.25,27.0,20.0,34,72.5,85,60,154.21843434343435,2.951480688,March,April to May,June to July,39966
